audio_1,audio_2,score,label,predict_label
dataset/tow/wavs/508-F-29/508_9.wav,dataset/tow/wavs/776-M-30/776_3_vad_0.wav,0.114456154,0,0
dataset/tow/wavs/509-M-29/509_6.wav,dataset/tow/wavs/509-M-29/509_21.wav,0.62530404,1,1
dataset/tow/wavs/509-M-29/509_6.wav,dataset/tow/wavs/450-F-35/450_32_vad_0.wav,0.12529233,0,0
dataset/tow/wavs/509-M-29/509_6.wav,dataset/tow/wavs/509-M-29/509_29.wav,0.6205331,1,1
dataset/tow/wavs/509-M-29/509_6.wav,dataset/tow/wavs/434-F-30/434_34.wav,0.1321244,0,0
dataset/tow/wavs/509-M-29/509_21.wav,dataset/tow/wavs/509-M-29/509_29.wav,0.64046615,1,1
dataset/tow/wavs/509-M-29/509_21.wav,dataset/tow/wavs/610-M-28/610_29.wav,0.22708288,0,0
dataset/tow/wavs/51-F-30/51_8.wav,dataset/tow/wavs/51-F-30/51_6.wav,0.62544286,1,1
dataset/tow/wavs/51-F-30/51_8.wav,dataset/tow/wavs/91-F-29/91_12.wav,0.3420259,0,0
dataset/tow/wavs/51-F-30/51_8.wav,dataset/tow/wavs/51-F-30/51_7.wav,0.71023303,1,1
dataset/tow/wavs/51-F-30/51_8.wav,dataset/tow/wavs/578-M-38/578_3.wav,0.22892018,0,0
dataset/tow/wavs/51-F-30/51_6.wav,dataset/tow/wavs/51-F-30/51_7.wav,0.7265471,1,1
dataset/tow/wavs/51-F-30/51_6.wav,dataset/tow/wavs/442-M-36/442_12_vad_0.wav,0.20270112,0,0
dataset/tow/wavs/510-F-26/510_13.wav,dataset/tow/wavs/510-F-26/510_35.wav,0.6231772,1,1
dataset/tow/wavs/510-F-26/510_13.wav,dataset/tow/wavs/645-F-25/645_5.wav,0.21311441,0,0
dataset/tow/wavs/510-F-26/510_13.wav,dataset/tow/wavs/510-F-26/510_25.wav,0.6061031,1,1
dataset/tow/wavs/510-F-26/510_13.wav,dataset/tow/wavs/99-F-40/99_14.wav,0.1739321,0,0
dataset/tow/wavs/510-F-26/510_35.wav,dataset/tow/wavs/510-F-26/510_25.wav,0.71339697,1,1
dataset/tow/wavs/510-F-26/510_35.wav,dataset/tow/wavs/799-F-30/799_2.wav,0.25056067,0,0
dataset/tow/wavs/511-F-29/511_0.wav,dataset/tow/wavs/511-F-29/511_10.wav,0.7908622,1,1
dataset/tow/wavs/511-F-29/511_0.wav,dataset/tow/wavs/758-M-27/758_8.wav,0.2215468,0,0
dataset/tow/wavs/511-F-29/511_0.wav,dataset/tow/wavs/511-F-29/511_22.wav,0.79029053,1,1
dataset/tow/wavs/511-F-29/511_0.wav,dataset/tow/wavs/636-M-30/636_12_vad_0.wav,0.33489507,0,0
dataset/tow/wavs/511-F-29/511_10.wav,dataset/tow/wavs/511-F-29/511_22.wav,0.7393748,1,1
dataset/tow/wavs/511-F-29/511_10.wav,dataset/tow/wavs/811-F-30/811_2.wav,0.25472167,0,0
dataset/tow/wavs/512-M-34/512_11.wav,dataset/tow/wavs/512-M-34/512_19.wav,0.58297753,1,1
dataset/tow/wavs/512-M-34/512_11.wav,dataset/tow/wavs/808-M-32/808_3.wav,0.40910944,0,0
dataset/tow/wavs/512-M-34/512_11.wav,dataset/tow/wavs/512-M-34/512_31.wav,0.7108667,1,1
dataset/tow/wavs/512-M-34/512_11.wav,dataset/tow/wavs/608-M-35/608_0_vad_0.wav,0.08771523,0,0
dataset/tow/wavs/512-M-34/512_19.wav,dataset/tow/wavs/512-M-34/512_31.wav,0.6656813,1,1
dataset/tow/wavs/512-M-34/512_19.wav,dataset/tow/wavs/462-F-31/462_8.wav,0.2680783,0,0
dataset/tow/wavs/513-M-31/513_6.wav,dataset/tow/wavs/513-M-31/513_12.wav,0.57429224,1,1
dataset/tow/wavs/513-M-31/513_6.wav,dataset/tow/wavs/66-M-26/66_0.wav,0.09243872,0,0
dataset/tow/wavs/513-M-31/513_6.wav,dataset/tow/wavs/513-M-31/513_17.wav,0.6701531,1,1
dataset/tow/wavs/513-M-31/513_6.wav,dataset/tow/wavs/429-F-25/429_24.wav,0.23319364,0,0
dataset/tow/wavs/513-M-31/513_12.wav,dataset/tow/wavs/513-M-31/513_17.wav,0.59503764,1,1
dataset/tow/wavs/513-M-31/513_12.wav,dataset/tow/wavs/497-F-38/497_18.wav,0.26629373,0,0
dataset/tow/wavs/514-F-27/514_2.wav,dataset/tow/wavs/514-F-27/514_8.wav,0.6656184,1,1
dataset/tow/wavs/514-F-27/514_2.wav,dataset/tow/wavs/659-F-39/659_12.wav,0.3162226,0,0
dataset/tow/wavs/514-F-27/514_2.wav,dataset/tow/wavs/514-F-27/514_23.wav,0.6991022,1,1
dataset/tow/wavs/514-F-27/514_2.wav,dataset/tow/wavs/427-M-45/427_30_vad_3.wav,0.20292957,0,0
dataset/tow/wavs/514-F-27/514_8.wav,dataset/tow/wavs/514-F-27/514_23.wav,0.7150971,1,1
dataset/tow/wavs/514-F-27/514_8.wav,dataset/tow/wavs/496-M-50/496_8.wav,0.15677136,0,0
dataset/tow/wavs/515-M-29/515_22_vad_1.wav,dataset/tow/wavs/515-M-29/515_20.wav,0.6519106,1,1
dataset/tow/wavs/515-M-29/515_22_vad_1.wav,dataset/tow/wavs/802-M-28/802_9_vad_0.wav,0.77740365,0,1
dataset/tow/wavs/515-M-29/515_22_vad_1.wav,dataset/tow/wavs/515-M-29/515_8.wav,0.68147624,1,1
dataset/tow/wavs/515-M-29/515_22_vad_1.wav,dataset/tow/wavs/507-M-31/507_1.wav,0.15172824,0,0
dataset/tow/wavs/515-M-29/515_20.wav,dataset/tow/wavs/515-M-29/515_8.wav,0.62237436,1,1
dataset/tow/wavs/515-M-29/515_20.wav,dataset/tow/wavs/492-F-24/492_6_vad_1.wav,0.2908235,0,0
dataset/tow/wavs/516-F-24/516_4.wav,dataset/tow/wavs/516-F-24/516_27.wav,0.63719463,1,1
dataset/tow/wavs/516-F-24/516_4.wav,dataset/tow/wavs/726-M-34/726_7.wav,0.20304601,0,0
dataset/tow/wavs/516-F-24/516_4.wav,dataset/tow/wavs/516-F-24/516_11_vad_0.wav,0.7026227,1,1
dataset/tow/wavs/516-F-24/516_4.wav,dataset/tow/wavs/522-F-25/522_13.wav,0.1964119,0,0
dataset/tow/wavs/516-F-24/516_27.wav,dataset/tow/wavs/516-F-24/516_11_vad_0.wav,0.63464326,1,1
dataset/tow/wavs/516-F-24/516_27.wav,dataset/tow/wavs/89-F-26/89_12.wav,0.24551335,0,0
dataset/tow/wavs/517-M-28/517_9.wav,dataset/tow/wavs/517-M-28/517_1.wav,0.6906562,1,1
dataset/tow/wavs/517-M-28/517_9.wav,dataset/tow/wavs/463-M-36/463_14_vad_0.wav,0.31260768,0,0
dataset/tow/wavs/517-M-28/517_9.wav,dataset/tow/wavs/517-M-28/517_20_vad_0.wav,0.6946863,1,1
dataset/tow/wavs/517-M-28/517_9.wav,dataset/tow/wavs/801-F-26/801_2.wav,0.2535933,0,0
dataset/tow/wavs/517-M-28/517_1.wav,dataset/tow/wavs/517-M-28/517_20_vad_0.wav,0.7196859,1,1
dataset/tow/wavs/517-M-28/517_1.wav,dataset/tow/wavs/667-F-28/667_14.wav,0.22214659,0,0
dataset/tow/wavs/518-M-32/518_3.wav,dataset/tow/wavs/518-M-32/518_9.wav,0.7463581,1,1
dataset/tow/wavs/518-M-32/518_3.wav,dataset/tow/wavs/506-M-31/506_25.wav,0.37869108,0,0
dataset/tow/wavs/518-M-32/518_3.wav,dataset/tow/wavs/518-M-32/518_17.wav,0.5348829,1,1
dataset/tow/wavs/518-M-32/518_3.wav,dataset/tow/wavs/567-M-38/567_11_vad_0.wav,0.23552397,0,0
dataset/tow/wavs/518-M-32/518_9.wav,dataset/tow/wavs/518-M-32/518_17.wav,0.6217384,1,1
dataset/tow/wavs/518-M-32/518_9.wav,dataset/tow/wavs/754-M-30/754_13.wav,0.27807447,0,0
dataset/tow/wavs/519-F-20/519_17.wav,dataset/tow/wavs/519-F-20/519_10.wav,0.67819273,1,1
dataset/tow/wavs/519-F-20/519_17.wav,dataset/tow/wavs/489-F-28/489_38.wav,0.20564118,0,0
dataset/tow/wavs/519-F-20/519_17.wav,dataset/tow/wavs/519-F-20/519_30.wav,0.6866611,1,1
dataset/tow/wavs/519-F-20/519_17.wav,dataset/tow/wavs/592-F-24/592_28.wav,0.14774686,0,0
dataset/tow/wavs/519-F-20/519_10.wav,dataset/tow/wavs/519-F-20/519_30.wav,0.59353817,1,1
dataset/tow/wavs/519-F-20/519_10.wav,dataset/tow/wavs/803-F-28/803_0.wav,0.25648928,0,0
dataset/tow/wavs/52-M-31/52_3.wav,dataset/tow/wavs/52-M-31/52_11.wav,0.7307936,1,1
dataset/tow/wavs/52-M-31/52_3.wav,dataset/tow/wavs/440-F-29/440_22.wav,0.50985086,0,1
dataset/tow/wavs/52-M-31/52_3.wav,dataset/tow/wavs/52-M-31/52_10.wav,0.657792,1,1
dataset/tow/wavs/52-M-31/52_3.wav,dataset/tow/wavs/75-F-25/75_16.wav,0.16257553,0,0
dataset/tow/wavs/52-M-31/52_11.wav,dataset/tow/wavs/52-M-31/52_10.wav,0.7054927,1,1
dataset/tow/wavs/52-M-31/52_11.wav,dataset/tow/wavs/712-M-30/712_0.wav,0.28002554,0,0
dataset/tow/wavs/520-M-32/520_18.wav,dataset/tow/wavs/520-M-32/520_16.wav,0.7510186,1,1
dataset/tow/wavs/520-M-32/520_18.wav,dataset/tow/wavs/602-F-37/602_5_vad_0.wav,0.2470473,0,0
dataset/tow/wavs/520-M-32/520_18.wav,dataset/tow/wavs/520-M-32/520_10_vad_0.wav,0.7605971,1,1
dataset/tow/wavs/520-M-32/520_18.wav,dataset/tow/wavs/647-F-32/647_15.wav,0.30557603,0,0
dataset/tow/wavs/520-M-32/520_16.wav,dataset/tow/wavs/520-M-32/520_10_vad_0.wav,0.7389208,1,1
dataset/tow/wavs/520-M-32/520_16.wav,dataset/tow/wavs/444-F-27/444_17.wav,0.36730134,0,0
dataset/tow/wavs/521-F-30/521_6.wav,dataset/tow/wavs/521-F-30/521_20.wav,0.7898324,1,1
dataset/tow/wavs/521-F-30/521_6.wav,dataset/tow/wavs/563-F-29/563_5.wav,0.19956288,0,0
dataset/tow/wavs/521-F-30/521_6.wav,dataset/tow/wavs/521-F-30/521_11.wav,0.766261,1,1
dataset/tow/wavs/521-F-30/521_6.wav,dataset/tow/wavs/636-M-30/636_12_vad_0.wav,0.28376347,0,0
dataset/tow/wavs/521-F-30/521_20.wav,dataset/tow/wavs/521-F-30/521_11.wav,0.73170567,1,1
dataset/tow/wavs/521-F-30/521_20.wav,dataset/tow/wavs/647-F-32/647_17.wav,0.2501208,0,0
dataset/tow/wavs/522-F-25/522_1.wav,dataset/tow/wavs/522-F-25/522_21.wav,0.54481727,1,1
dataset/tow/wavs/522-F-25/522_1.wav,dataset/tow/wavs/790-M-29/790_6_vad_2.wav,0.2105629,0,0
dataset/tow/wavs/522-F-25/522_1.wav,dataset/tow/wavs/522-F-25/522_13.wav,0.56937927,1,1
dataset/tow/wavs/522-F-25/522_1.wav,dataset/tow/wavs/65-F-30/65_4.wav,0.15459763,0,0
dataset/tow/wavs/522-F-25/522_21.wav,dataset/tow/wavs/522-F-25/522_13.wav,0.6412129,1,1
dataset/tow/wavs/522-F-25/522_21.wav,dataset/tow/wavs/475-F-27/475_1.wav,0.42210045,0,0
dataset/tow/wavs/523-M-27/523_15.wav,dataset/tow/wavs/523-M-27/523_25.wav,0.6970302,1,1
dataset/tow/wavs/523-M-27/523_15.wav,dataset/tow/wavs/453-F-27/453_38_vad_0.wav,0.25924525,0,0
dataset/tow/wavs/523-M-27/523_15.wav,dataset/tow/wavs/523-M-27/523_10.wav,0.63029253,1,1
dataset/tow/wavs/523-M-27/523_15.wav,dataset/tow/wavs/667-F-28/667_3.wav,0.24515636,0,0
dataset/tow/wavs/523-M-27/523_25.wav,dataset/tow/wavs/523-M-27/523_10.wav,0.7045375,1,1
dataset/tow/wavs/523-M-27/523_25.wav,dataset/tow/wavs/595-M-29/595_13.wav,0.19924816,0,0
dataset/tow/wavs/524-F-28/524_10.wav,dataset/tow/wavs/524-F-28/524_6.wav,0.53646076,1,1
dataset/tow/wavs/524-F-28/524_10.wav,dataset/tow/wavs/53-F-27/53_8_vad_0.wav,0.2595541,0,0
dataset/tow/wavs/524-F-28/524_10.wav,dataset/tow/wavs/524-F-28/524_1.wav,0.6206628,1,1
dataset/tow/wavs/524-F-28/524_10.wav,dataset/tow/wavs/480-F-27/480_4.wav,0.27144492,0,0
dataset/tow/wavs/524-F-28/524_6.wav,dataset/tow/wavs/524-F-28/524_1.wav,0.51872104,1,1
dataset/tow/wavs/524-F-28/524_6.wav,dataset/tow/wavs/55-F-35/55_17.wav,0.25215727,0,0
dataset/tow/wavs/525-M-29/525_16.wav,dataset/tow/wavs/525-M-29/525_7_vad_0.wav,0.6815647,1,1
dataset/tow/wavs/525-M-29/525_16.wav,dataset/tow/wavs/595-M-29/595_13.wav,0.43260893,0,0
dataset/tow/wavs/525-M-29/525_16.wav,dataset/tow/wavs/525-M-29/525_4_vad_0.wav,0.80152977,1,1
dataset/tow/wavs/525-M-29/525_16.wav,dataset/tow/wavs/592-F-24/592_28.wav,0.28873014,0,0
dataset/tow/wavs/525-M-29/525_7_vad_0.wav,dataset/tow/wavs/525-M-29/525_4_vad_0.wav,0.6692402,1,1
dataset/tow/wavs/525-M-29/525_7_vad_0.wav,dataset/tow/wavs/655-F-29/655_11_vad_0.wav,0.15366232,0,0
dataset/tow/wavs/526-F-24/526_7.wav,dataset/tow/wavs/526-F-24/526_18.wav,0.7215254,1,1
dataset/tow/wavs/526-F-24/526_7.wav,dataset/tow/wavs/470-F-29/470_20.wav,0.50225484,0,1
dataset/tow/wavs/526-F-24/526_7.wav,dataset/tow/wavs/526-F-24/526_6.wav,0.5959046,1,1
dataset/tow/wavs/526-F-24/526_7.wav,dataset/tow/wavs/812-M-27/812_3.wav,0.30040133,0,0
dataset/tow/wavs/526-F-24/526_18.wav,dataset/tow/wavs/526-F-24/526_6.wav,0.6006733,1,1
dataset/tow/wavs/526-F-24/526_18.wav,dataset/tow/wavs/563-F-29/563_10.wav,0.34103274,0,0
dataset/tow/wavs/527-M-24/527_2.wav,dataset/tow/wavs/527-M-24/527_19.wav,0.59778565,1,1
dataset/tow/wavs/527-M-24/527_2.wav,dataset/tow/wavs/625-F-33/625_15.wav,0.35018325,0,0
dataset/tow/wavs/527-M-24/527_2.wav,dataset/tow/wavs/527-M-24/527_21_vad_0.wav,0.63514715,1,1
dataset/tow/wavs/527-M-24/527_2.wav,dataset/tow/wavs/751-F-31/751_9.wav,0.17738648,0,0
dataset/tow/wavs/527-M-24/527_19.wav,dataset/tow/wavs/527-M-24/527_21_vad_0.wav,0.79541904,1,1
dataset/tow/wavs/527-M-24/527_19.wav,dataset/tow/wavs/44-M-28/44_5_vad_0.wav,0.10207442,0,0
dataset/tow/wavs/528-M-32/528_0_vad_0.wav,dataset/tow/wavs/528-M-32/528_6.wav,0.66134304,1,1
dataset/tow/wavs/528-M-32/528_0_vad_0.wav,dataset/tow/wavs/444-F-27/444_17.wav,0.36357903,0,0
dataset/tow/wavs/528-M-32/528_0_vad_0.wav,dataset/tow/wavs/528-M-32/528_20.wav,0.63880146,1,1
dataset/tow/wavs/528-M-32/528_0_vad_0.wav,dataset/tow/wavs/573-F-28/573_11.wav,0.3714543,0,0
dataset/tow/wavs/528-M-32/528_6.wav,dataset/tow/wavs/528-M-32/528_20.wav,0.7171453,1,1
dataset/tow/wavs/528-M-32/528_6.wav,dataset/tow/wavs/635-F-27/635_4.wav,0.2775263,0,0
dataset/tow/wavs/529-F-31/529_4_vad_0.wav,dataset/tow/wavs/529-F-31/529_15.wav,0.6452097,1,1
dataset/tow/wavs/529-F-31/529_4_vad_0.wav,dataset/tow/wavs/75-F-25/75_16.wav,0.41487303,0,0
dataset/tow/wavs/529-F-31/529_4_vad_0.wav,dataset/tow/wavs/529-F-31/529_11.wav,0.7052859,1,1
dataset/tow/wavs/529-F-31/529_4_vad_0.wav,dataset/tow/wavs/456-F-34/456_24.wav,0.36030418,0,0
dataset/tow/wavs/529-F-31/529_15.wav,dataset/tow/wavs/529-F-31/529_11.wav,0.7014748,1,1
dataset/tow/wavs/529-F-31/529_15.wav,dataset/tow/wavs/639-F-26/639_21.wav,0.22812085,0,0
dataset/tow/wavs/53-F-27/53_0.wav,dataset/tow/wavs/53-F-27/53_14.wav,0.7031441,1,1
dataset/tow/wavs/53-F-27/53_0.wav,dataset/tow/wavs/649-F-27/649_34.wav,0.43342584,0,0
dataset/tow/wavs/53-F-27/53_0.wav,dataset/tow/wavs/53-F-27/53_8_vad_0.wav,0.6744929,1,1
dataset/tow/wavs/53-F-27/53_0.wav,dataset/tow/wavs/574-M-29/574_9_vad_0.wav,0.17181309,0,0
dataset/tow/wavs/53-F-27/53_14.wav,dataset/tow/wavs/53-F-27/53_8_vad_0.wav,0.7295407,1,1
dataset/tow/wavs/53-F-27/53_14.wav,dataset/tow/wavs/532-M-27/532_24.wav,0.13561252,0,0
dataset/tow/wavs/530-M-27/530_7.wav,dataset/tow/wavs/530-M-27/530_19_vad_0.wav,0.6453045,1,1
dataset/tow/wavs/530-M-27/530_7.wav,dataset/tow/wavs/94-M-23/94_11.wav,0.15903468,0,0
dataset/tow/wavs/530-M-27/530_7.wav,dataset/tow/wavs/530-M-27/530_33.wav,0.5817294,1,1
dataset/tow/wavs/530-M-27/530_7.wav,dataset/tow/wavs/657-M-25/657_16_vad_0.wav,0.17719446,0,0
dataset/tow/wavs/530-M-27/530_19_vad_0.wav,dataset/tow/wavs/530-M-27/530_33.wav,0.6146589,1,1
dataset/tow/wavs/530-M-27/530_19_vad_0.wav,dataset/tow/wavs/449-F-30/449_11.wav,0.16956486,0,0
dataset/tow/wavs/531-M-35/531_5.wav,dataset/tow/wavs/531-M-35/531_15.wav,0.6747768,1,1
dataset/tow/wavs/531-M-35/531_5.wav,dataset/tow/wavs/672-F-27/672_37.wav,0.31606522,0,0
dataset/tow/wavs/531-M-35/531_5.wav,dataset/tow/wavs/531-M-35/531_3.wav,0.7096133,1,1
dataset/tow/wavs/531-M-35/531_5.wav,dataset/tow/wavs/69-F-39/69_14.wav,0.13172092,0,0
dataset/tow/wavs/531-M-35/531_15.wav,dataset/tow/wavs/531-M-35/531_3.wav,0.6320936,1,1
dataset/tow/wavs/531-M-35/531_15.wav,dataset/tow/wavs/758-M-27/758_9.wav,0.25305137,0,0
dataset/tow/wavs/532-M-27/532_30.wav,dataset/tow/wavs/532-M-27/532_26_vad_4.wav,0.69334257,1,1
dataset/tow/wavs/532-M-27/532_30.wav,dataset/tow/wavs/531-M-35/531_5.wav,0.5982863,0,1
dataset/tow/wavs/532-M-27/532_30.wav,dataset/tow/wavs/532-M-27/532_24.wav,0.6803521,1,1
dataset/tow/wavs/532-M-27/532_30.wav,dataset/tow/wavs/90-F-50/90_1_vad_3.wav,0.17149508,0,0
dataset/tow/wavs/532-M-27/532_26_vad_4.wav,dataset/tow/wavs/532-M-27/532_24.wav,0.7709325,1,1
dataset/tow/wavs/532-M-27/532_26_vad_4.wav,dataset/tow/wavs/768-M-30/768_8_vad_0.wav,0.13900457,0,0
dataset/tow/wavs/54-M-33/54_1_vad_0.wav,dataset/tow/wavs/54-M-33/54_4.wav,0.6662288,1,1
dataset/tow/wavs/54-M-33/54_1_vad_0.wav,dataset/tow/wavs/707-F-35/707_10.wav,0.17912517,0,0
dataset/tow/wavs/54-M-33/54_1_vad_0.wav,dataset/tow/wavs/54-M-33/54_6.wav,0.6450592,1,1
dataset/tow/wavs/54-M-33/54_1_vad_0.wav,dataset/tow/wavs/672-F-27/672_19.wav,0.27133405,0,0
dataset/tow/wavs/54-M-33/54_4.wav,dataset/tow/wavs/54-M-33/54_6.wav,0.64159983,1,1
dataset/tow/wavs/54-M-33/54_4.wav,dataset/tow/wavs/67-F-26/67_15.wav,0.35754022,0,0
dataset/tow/wavs/55-F-35/55_4_vad_4.wav,dataset/tow/wavs/55-F-35/55_1_vad_1.wav,0.6200517,1,1
dataset/tow/wavs/55-F-35/55_4_vad_4.wav,dataset/tow/wavs/566-F-32/566_22.wav,0.31112632,0,0
dataset/tow/wavs/55-F-35/55_4_vad_4.wav,dataset/tow/wavs/55-F-35/55_17.wav,0.724812,1,1
dataset/tow/wavs/55-F-35/55_4_vad_4.wav,dataset/tow/wavs/473-F-28/473_13.wav,0.18367052,0,0
dataset/tow/wavs/55-F-35/55_1_vad_1.wav,dataset/tow/wavs/55-F-35/55_17.wav,0.66228473,1,1
dataset/tow/wavs/55-F-35/55_1_vad_1.wav,dataset/tow/wavs/618-F-23/618_9.wav,0.27710754,0,0
dataset/tow/wavs/560-F-39/560_25.wav,dataset/tow/wavs/560-F-39/560_14.wav,0.70809007,1,1
dataset/tow/wavs/560-F-39/560_25.wav,dataset/tow/wavs/597-M-31/597_10.wav,0.20242277,0,0
dataset/tow/wavs/560-F-39/560_25.wav,dataset/tow/wavs/560-F-39/560_9.wav,0.64167535,1,1
dataset/tow/wavs/560-F-39/560_25.wav,dataset/tow/wavs/511-F-29/511_22.wav,0.1803343,0,0
dataset/tow/wavs/560-F-39/560_14.wav,dataset/tow/wavs/560-F-39/560_9.wav,0.6932879,1,1
dataset/tow/wavs/560-F-39/560_14.wav,dataset/tow/wavs/808-M-32/808_26.wav,0.2498643,0,0
dataset/tow/wavs/561-M-45/561_7_vad_0.wav,dataset/tow/wavs/561-M-45/561_12_vad_0.wav,0.7022538,1,1
dataset/tow/wavs/561-M-45/561_7_vad_0.wav,dataset/tow/wavs/93-F-23/93_11.wav,0.1990979,0,0
dataset/tow/wavs/561-M-45/561_7_vad_0.wav,dataset/tow/wavs/561-M-45/561_28.wav,0.77670676,1,1
dataset/tow/wavs/561-M-45/561_7_vad_0.wav,dataset/tow/wavs/481-M-31/481_12.wav,0.4466931,0,0
dataset/tow/wavs/561-M-45/561_12_vad_0.wav,dataset/tow/wavs/561-M-45/561_28.wav,0.7149461,1,1
dataset/tow/wavs/561-M-45/561_12_vad_0.wav,dataset/tow/wavs/560-F-39/560_25.wav,0.28206533,0,0
dataset/tow/wavs/562-M-33/562_12.wav,dataset/tow/wavs/562-M-33/562_9.wav,0.711175,1,1
dataset/tow/wavs/562-M-33/562_12.wav,dataset/tow/wavs/7-F-40/7_16.wav,0.18451503,0,0
dataset/tow/wavs/562-M-33/562_12.wav,dataset/tow/wavs/562-M-33/562_13.wav,0.64053327,1,1
dataset/tow/wavs/562-M-33/562_12.wav,dataset/tow/wavs/463-M-36/463_19.wav,0.38024265,0,0
dataset/tow/wavs/562-M-33/562_9.wav,dataset/tow/wavs/562-M-33/562_13.wav,0.59924185,1,1
dataset/tow/wavs/562-M-33/562_9.wav,dataset/tow/wavs/611-F-26/611_22.wav,0.26424176,0,0
dataset/tow/wavs/563-F-29/563_10.wav,dataset/tow/wavs/563-F-29/563_12.wav,0.5481082,1,1
dataset/tow/wavs/563-F-29/563_10.wav,dataset/tow/wavs/473-F-28/473_23_vad_0.wav,0.14432505,0,0
dataset/tow/wavs/563-F-29/563_10.wav,dataset/tow/wavs/563-F-29/563_5.wav,0.5975828,1,1
dataset/tow/wavs/563-F-29/563_10.wav,dataset/tow/wavs/528-M-32/528_6.wav,0.2317036,0,0
dataset/tow/wavs/563-F-29/563_12.wav,dataset/tow/wavs/563-F-29/563_5.wav,0.6062897,1,1
dataset/tow/wavs/563-F-29/563_12.wav,dataset/tow/wavs/573-F-28/573_20_vad_0.wav,0.3663578,0,0
dataset/tow/wavs/564-M-30/564_9.wav,dataset/tow/wavs/564-M-30/564_20.wav,0.733329,1,1
dataset/tow/wavs/564-M-30/564_9.wav,dataset/tow/wavs/773-F-30/773_4_vad_0.wav,0.24771719,0,0
dataset/tow/wavs/564-M-30/564_9.wav,dataset/tow/wavs/564-M-30/564_17_vad_0.wav,0.773365,1,1
dataset/tow/wavs/564-M-30/564_9.wav,dataset/tow/wavs/530-M-27/530_7.wav,0.16919103,0,0
dataset/tow/wavs/564-M-30/564_20.wav,dataset/tow/wavs/564-M-30/564_17_vad_0.wav,0.7409301,1,1
dataset/tow/wavs/564-M-30/564_20.wav,dataset/tow/wavs/62-M-31/62_12.wav,0.31461066,0,0
dataset/tow/wavs/565-F-26/565_5.wav,dataset/tow/wavs/565-F-26/565_8.wav,0.6785744,1,1
dataset/tow/wavs/565-F-26/565_5.wav,dataset/tow/wavs/803-F-28/803_14.wav,0.23985675,0,0
dataset/tow/wavs/565-F-26/565_5.wav,dataset/tow/wavs/565-F-26/565_19.wav,0.73718834,1,1
dataset/tow/wavs/565-F-26/565_5.wav,dataset/tow/wavs/780-M-30/780_4.wav,0.16715033,0,0
dataset/tow/wavs/565-F-26/565_8.wav,dataset/tow/wavs/565-F-26/565_19.wav,0.7057121,1,1
dataset/tow/wavs/565-F-26/565_8.wav,dataset/tow/wavs/600-M-29/600_30.wav,0.31947714,0,0
dataset/tow/wavs/566-F-32/566_11.wav,dataset/tow/wavs/566-F-32/566_2_vad_1.wav,0.68879706,1,1
dataset/tow/wavs/566-F-32/566_11.wav,dataset/tow/wavs/272-M-26/speaker_272_16.wav,0.16834143,0,0
dataset/tow/wavs/566-F-32/566_11.wav,dataset/tow/wavs/566-F-32/566_22.wav,0.6589149,1,1
dataset/tow/wavs/566-F-32/566_11.wav,dataset/tow/wavs/709-F-28/709_0_vad_1.wav,0.3921904,0,0
dataset/tow/wavs/566-F-32/566_2_vad_1.wav,dataset/tow/wavs/566-F-32/566_22.wav,0.6370393,1,1
dataset/tow/wavs/566-F-32/566_2_vad_1.wav,dataset/tow/wavs/442-M-36/442_12_vad_0.wav,0.2975231,0,0
dataset/tow/wavs/567-M-38/567_9.wav,dataset/tow/wavs/567-M-38/567_20.wav,0.63608664,1,1
dataset/tow/wavs/567-M-38/567_9.wav,dataset/tow/wavs/497-F-38/497_18.wav,0.18324354,0,0
dataset/tow/wavs/567-M-38/567_9.wav,dataset/tow/wavs/567-M-38/567_11_vad_0.wav,0.60713166,1,1
dataset/tow/wavs/567-M-38/567_9.wav,dataset/tow/wavs/482-F-35/482_2_vad_0.wav,0.2807088,0,0
dataset/tow/wavs/567-M-38/567_20.wav,dataset/tow/wavs/567-M-38/567_11_vad_0.wav,0.6915686,1,1
dataset/tow/wavs/567-M-38/567_20.wav,dataset/tow/wavs/617-F-26/617_21_vad_1.wav,0.20008013,0,0
dataset/tow/wavs/568-F-28/568_3.wav,dataset/tow/wavs/568-F-28/568_6_vad_0.wav,0.6973158,1,1
dataset/tow/wavs/568-F-28/568_3.wav,dataset/tow/wavs/770-M-30/770_6.wav,0.28529233,0,0
dataset/tow/wavs/568-F-28/568_3.wav,dataset/tow/wavs/568-F-28/568_2.wav,0.71158546,1,1
dataset/tow/wavs/568-F-28/568_3.wav,dataset/tow/wavs/505-F-27/505_9.wav,0.12566504,0,0
dataset/tow/wavs/568-F-28/568_6_vad_0.wav,dataset/tow/wavs/568-F-28/568_2.wav,0.649234,1,1
dataset/tow/wavs/568-F-28/568_6_vad_0.wav,dataset/tow/wavs/726-M-34/726-6_vad_0.wav,0.31981814,0,0
dataset/tow/wavs/569-M-28/569_23_vad_0.wav,dataset/tow/wavs/569-M-28/569_29.wav,0.70258075,1,1
dataset/tow/wavs/569-M-28/569_23_vad_0.wav,dataset/tow/wavs/509-M-29/509_6.wav,0.19432321,0,0
dataset/tow/wavs/569-M-28/569_23_vad_0.wav,dataset/tow/wavs/569-M-28/569_27.wav,0.5751131,1,1
